기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-11-23 ~ 2016-11-29 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-11-23,,,,,,2016-11-24,,,,,,2016-11-25,,,,,,2016-11-26,,,,,,2016-11-27,,,,,,2016-11-28,,,,,,2016-11-29,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,신비한 동물사전,2016-11-16,미국,"미국,영국",,워너브러더스 코리아(주),12세이상관람가,"어드벤처,가족,판타지",데이빗 예이츠,"에디 레드메인,콜린 파렐,캐서린 워터스턴,앨리슨 수돌,댄 포글러,사만다 모튼,젠 머레이","1,104,132,600","20,246,361,565","140,647","2,379,264","1,236","5,623","945,629,500","21,191,991,065","118,637","2,497,901","1,093","5,093","1,544,465,198","22,736,456,263","177,519","2,675,420","1,115","5,371","3,352,160,338","26,088,616,601","377,470","3,052,890","1,159","5,840","3,011,685,200","29,100,301,801","341,041","3,393,931","1,147","5,694","726,259,700","29,826,561,501","92,554","3,486,485","1,056","5,052","663,816,300","30,490,377,801","85,513","3,571,998","1,063","4,996","11,348,148,836","1,333,381"
2,형,2016-11-23,한국,한국,굿초이스컷픽쳐스(주),씨제이이앤엠(주),12세이상관람가,"코미디,드라마",권수경,"조정석,도경수,박신혜,권지훈,김승아,김진희,이연수,강두,정지훈","574,152,500","737,527,500","75,882","96,397",744,"2,150","1,009,937,600","1,747,465,100","136,871","233,268",933,"4,672","1,309,855,652","3,057,320,752","164,294","397,562",922,"4,869","2,621,334,962","5,678,655,714","318,215","715,777",985,"5,390","2,659,765,800","8,338,421,514","322,030","1,037,807",993,"5,254","911,932,500","9,250,354,014","124,258","1,162,065",917,"4,916","897,445,500","10,147,799,514","123,744","1,285,809",945,"4,936","9,984,424,514","1,265,294"
3,닥터 스트레인지,2016-10-26,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",스콧 데릭슨,"베네딕트 컴버배치,레이첼 맥아담스,틸다 스윈튼,매즈 미켈슨,치웨텔 에지오포,스콧 앳킨스,마이클 스털버그,베네딕트 왕","145,336,700","45,996,700,996","20,031","5,259,664",495,"1,436","120,384,000","46,117,084,996","16,609","5,276,273",420,"1,136","175,174,600","46,292,259,596","21,639","5,297,912",434,"1,216","348,637,000","46,640,896,596","41,433","5,339,345",445,"1,217","337,944,200","46,978,840,796","40,709","5,380,054",440,"1,191","104,237,400","47,083,078,196","14,324","5,394,378",414,"1,163","102,601,000","47,185,679,196","14,182","5,408,560",412,"1,151","1,334,314,900","168,927"
4,가려진 시간,2016-11-16,한국,한국,(주)바른손이앤에이,(주)쇼박스,12세이상관람가,"드라마,판타지",엄태화,"강동원,신은수,이효제,김희원,권해효,김단율,정우진,엄태구,박종환,김동현,김예지,이영상,조슬예,고민우","135,653,600","3,358,100,467","19,310","434,830",632,"1,860","71,325,200","3,429,425,667","10,262","445,092",436,983,"87,719,330","3,517,144,997","10,979","456,071",441,990,"144,523,403","3,661,668,400","17,192","473,263",413,877,"132,583,300","3,794,251,700","15,595","488,858",410,812,"43,802,900","3,838,054,600","6,255","495,113",400,843,"51,846,500","3,889,901,100","7,306","502,419",419,861,"667,454,233","86,899"
5,스플릿,2016-11-09,한국,한국,오퍼스픽쳐스,오퍼스픽쳐스,15세이상관람가,드라마,최국희,"유지태,이정현,이다윗,정성화,김지은,김태훈,신민수,윤수현,이정주,이지수,조선묵,조수정,최승","88,042,300","5,776,150,539","12,383","716,204",442,993,"40,409,500","5,816,560,039","5,754","721,958",280,542,"51,680,500","5,868,240,539","6,534","728,492",280,564,"76,921,600","5,945,162,139","9,209","737,701",266,496,"75,426,200","6,020,588,339","8,991","746,692",246,455,"29,456,500","6,050,044,839","4,088","750,780",261,518,"32,406,200","6,082,451,039","4,591","755,371",274,534,"394,342,800","51,550"
6,블레어 위치,2016-11-23,미국,미국,,㈜코리아스크린,15세이상관람가,"공포(호러),스릴러",아담 윈가드,,"27,952,000","31,292,000","3,599","3,953",125,321,"66,554,200","97,846,200","8,916","12,869",172,559,"65,342,600","163,188,800","8,169","21,038",164,557,"82,083,800","245,272,600","9,741","30,779",164,498,"64,713,500","309,986,100","7,746","38,525",163,465,"20,710,800","330,696,900","2,737","41,262",148,412,"17,473,600","348,170,500","2,328","43,590",145,387,"344,830,500","43,236"
7,리틀메딕: 몸속탐험대,2016-11-24,독일,독일,,(주)팝엔터테인먼트,전체관람가,"애니메이션,가족",피터 클라릿지,,"88,500","6,592,500",11,824,1,1,"6,760,000","13,352,500","1,077","1,901",131,137,"10,077,300","23,429,800","1,373","3,274",152,161,"105,392,600","128,822,400","13,340","16,614",275,365,"127,959,300","256,781,700","16,074","32,688",291,404,"8,319,700","265,101,400","1,248","33,936",155,166,"7,046,000","272,147,400","1,022","34,958",145,157,"265,643,400","34,145"
8,럭키,2016-10-13,한국,한국,(주)용필름,(주)쇼박스,15세이상관람가,코미디,이계벽,"유해진,이준,조윤희,임지연,전혜빈,이동휘,박선용,박은미,정소리,이승철,최시형,홍의권,문광식,김기정,고준,차엽","52,580,100","56,298,958,156","7,507","6,955,866",345,593,"19,972,000","56,318,930,156","3,006","6,958,872",155,232,"19,742,000","56,338,672,156","2,631","6,961,503",158,256,"31,816,400","56,370,488,556","3,904","6,965,407",144,219,"31,594,700","56,402,083,256","3,777","6,969,184",140,213,"12,435,000","56,414,518,256","1,786","6,970,970",146,246,"14,666,000","56,429,184,256","2,155","6,973,125",151,247,"182,806,200","24,766"
9,미스 사이공 : 25주년 특별 공연,2016-11-24,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,공연,브렛 설리반,"알리스태어 브래머,에바 노블자다,홍광호,존 존 브라이언스","4,644,000","5,967,000",234,423,9,9,"59,240,800","65,207,800","3,133","3,556",89,141,"64,269,900","129,477,700","3,330","6,886",92,146,"101,264,900","230,742,600","5,206","12,092",100,167,"102,576,900","333,319,500","5,255","17,347",95,158,"49,338,000","382,657,500","2,548","19,895",90,150,"58,055,400","440,712,900","2,983","22,878",94,150,"439,389,900","22,689"
